date,publishedAt,title,description,content,url,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_compound,sentiment_label
2024-11-15,2024-11-15 11:55:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-11-15-1155,0.0,1.0,0.0,0.0,nötr
2024-11-17,2024-11-17 11:09:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-11-17-119,0.124,0.677,0.199,-0.0829,negatif
2024-11-18,2024-11-18 09:04:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-11-18-94,0.124,0.677,0.199,-0.0829,negatif
2024-11-18,2024-11-18 11:35:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-11-18-1135,0.207,0.793,0.0,0.34,pozitif
2024-11-19,2024-11-19 08:37:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-11-19-837,0.207,0.793,0.0,0.34,pozitif
2024-11-19,2024-11-19 09:49:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-11-19-949,0.0,1.0,0.0,0.0,nötr
2024-11-19,2024-11-19 12:23:00,Apple reveals new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-11-19-1223,0.207,0.793,0.0,0.34,pozitif
2024-11-20,2024-11-20 08:22:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 13% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-11-20-822,0.133,0.723,0.145,-0.0516,negatif
2024-11-20,2024-11-20 08:06:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-11-20-86,0.111,0.889,0.0,0.25,pozitif
2024-11-21,2024-11-21 17:03:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 23% following the announcement.",https://example.com/news/apple/2024-11-21-173,0.282,0.718,0.0,0.6705,pozitif
2024-11-21,2024-11-21 14:28:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-11-21-1428,0.0,1.0,0.0,0.0,nötr
2024-11-21,2024-11-21 15:14:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-11-21-1514,0.124,0.677,0.199,-0.0829,negatif
2024-11-22,2024-11-22 11:21:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-11-22-1121,0.124,0.677,0.199,-0.0829,negatif
2024-11-23,2024-11-23 16:35:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 23% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-11-23-1635,0.133,0.723,0.145,-0.0516,negatif
2024-11-25,2024-11-25 10:30:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-11-25-1030,0.124,0.677,0.199,-0.0829,negatif
2024-11-28,2024-11-28 10:10:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-11-28-1010,0.0,1.0,0.0,0.0,nötr
2024-11-28,2024-11-28 14:19:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-11-28-1419,0.207,0.793,0.0,0.34,pozitif
2024-11-28,2024-11-28 16:07:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing growthd regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-11-28-167,0.0,1.0,0.0,0.0,nötr
2024-11-29,2024-11-29 11:17:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 25% following the announcement.",https://example.com/news/apple/2024-11-29-1117,0.282,0.718,0.0,0.6705,pozitif
2024-11-30,2024-11-30 10:46:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 5% following the publication of the analysis.",https://example.com/news/apple/2024-11-30-1046,0.08,0.92,0.0,0.0772,pozitif
2024-12-02,2024-12-02 17:10:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 14% following the announcement.",https://example.com/news/apple/2024-12-02-1710,0.282,0.718,0.0,0.6705,pozitif
2024-12-03,2024-12-03 10:26:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 5% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-12-03-1026,0.133,0.723,0.145,-0.0516,negatif
2024-12-03,2024-12-03 08:43:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-03-843,0.207,0.793,0.0,0.34,pozitif
2024-12-04,2024-12-04 11:58:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 5% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-12-04-1158,0.133,0.723,0.145,-0.0516,negatif
2024-12-04,2024-12-04 11:19:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $1.00, which exceeded analyst expectations of $1.00. Revenue reached $46.8 billion, marking a 24% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-12-04-1119,0.231,0.769,0.0,0.5574,pozitif
2024-12-04,2024-12-04 16:31:00,Apple confirms new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-04-1631,0.207,0.793,0.0,0.34,pozitif
2024-12-05,2024-12-05 16:25:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-12-05-1625,0.111,0.889,0.0,0.25,pozitif
2024-12-05,2024-12-05 11:09:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-05-119,0.207,0.793,0.0,0.34,pozitif
2024-12-05,2024-12-05 17:41:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-12-05-1741,0.111,0.889,0.0,0.25,pozitif
2024-12-07,2024-12-07 08:37:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 12% following the announcement.",https://example.com/news/apple/2024-12-07-837,0.282,0.718,0.0,0.6705,pozitif
2024-12-08,2024-12-08 16:15:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-12-08-1615,0.111,0.889,0.0,0.25,pozitif
2024-12-08,2024-12-08 12:41:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 22% following the announcement.",https://example.com/news/apple/2024-12-08-1241,0.282,0.718,0.0,0.6705,pozitif
2024-12-09,2024-12-09 13:03:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 8% following the publication of the analysis.",https://example.com/news/apple/2024-12-09-133,0.08,0.92,0.0,0.0772,pozitif
2024-12-09,2024-12-09 15:48:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 21% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-12-09-1548,0.133,0.723,0.145,-0.0516,negatif
2024-12-11,2024-12-11 11:24:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing improvementd regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-12-11-1124,0.0,1.0,0.0,0.0,nötr
2024-12-11,2024-12-11 10:20:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-12-11-1020,0.124,0.677,0.199,-0.0829,negatif
2024-12-11,2024-12-11 11:28:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $1.29, which exceeded analyst expectations of $1.29. Revenue reached $16.4 billion, marking a 21% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-12-11-1128,0.231,0.769,0.0,0.5574,pozitif
2024-12-12,2024-12-12 08:23:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 20% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-12-12-823,0.133,0.723,0.145,-0.0516,negatif
2024-12-12,2024-12-12 15:44:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-12-12-1544,0.111,0.889,0.0,0.25,pozitif
2024-12-14,2024-12-14 14:16:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 20% following the announcement.",https://example.com/news/apple/2024-12-14-1416,0.282,0.718,0.0,0.6705,pozitif
2024-12-16,2024-12-16 15:30:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-12-16-1530,0.124,0.677,0.199,-0.0829,negatif
2024-12-17,2024-12-17 15:48:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 6% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-12-17-1548,0.133,0.723,0.145,-0.0516,negatif
2024-12-17,2024-12-17 11:25:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-12-17-1125,0.124,0.677,0.199,-0.0829,negatif
2024-12-17,2024-12-17 10:51:00,Apple confirms new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-17-1051,0.207,0.793,0.0,0.34,pozitif
2024-12-18,2024-12-18 17:03:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-12-18-173,0.0,1.0,0.0,0.0,nötr
2024-12-18,2024-12-18 08:19:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-18-819,0.207,0.793,0.0,0.34,pozitif
2024-12-19,2024-12-19 11:06:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-12-19-116,0.124,0.677,0.199,-0.0829,negatif
2024-12-20,2024-12-20 10:06:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-20-106,0.207,0.793,0.0,0.34,pozitif
2024-12-21,2024-12-21 13:56:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-12-21-1356,0.111,0.889,0.0,0.25,pozitif
2024-12-22,2024-12-22 09:19:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-12-22-919,0.111,0.889,0.0,0.25,pozitif
2024-12-24,2024-12-24 09:33:00,Apple confirms positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $1.57, which exceeded analyst expectations of $1.57. Revenue reached $37.1 billion, marking a 7% rise from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-12-24-933,0.231,0.769,0.0,0.5574,pozitif
2024-12-24,2024-12-24 08:58:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-24-858,0.207,0.793,0.0,0.34,pozitif
2024-12-25,2024-12-25 08:01:00,Apple reveals new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-25-81,0.207,0.793,0.0,0.34,pozitif
2024-12-26,2024-12-26 14:41:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-12-26-1441,0.111,0.889,0.0,0.25,pozitif
2024-12-26,2024-12-26 08:07:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 10% following the publication of the analysis.",https://example.com/news/apple/2024-12-26-87,0.08,0.92,0.0,0.0772,pozitif
2024-12-26,2024-12-26 08:54:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $1.73, which exceeded analyst expectations of $1.73. Revenue reached $18.8 billion, marking a 15% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-12-26-854,0.231,0.769,0.0,0.5574,pozitif
2024-12-28,2024-12-28 09:33:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-28-933,0.207,0.793,0.0,0.34,pozitif
2024-12-29,2024-12-29 12:39:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 10% following the announcement.",https://example.com/news/apple/2024-12-29-1239,0.282,0.718,0.0,0.6705,pozitif
2024-12-29,2024-12-29 11:21:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-12-29-1121,0.207,0.793,0.0,0.34,pozitif
2024-12-30,2024-12-30 16:33:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 7% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-12-30-1633,0.133,0.723,0.145,-0.0516,negatif
2024-12-31,2024-12-31 09:32:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 21% following the announcement.",https://example.com/news/apple/2024-12-31-932,0.282,0.718,0.0,0.6705,pozitif
2024-12-31,2024-12-31 10:24:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-12-31-1024,0.124,0.677,0.199,-0.0829,negatif
2024-12-31,2024-12-31 09:05:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-12-31-95,0.111,0.889,0.0,0.25,pozitif
2025-01-01,2025-01-01 16:07:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-01-01-167,0.111,0.889,0.0,0.25,pozitif
2025-01-01,2025-01-01 16:42:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 9% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-01-01-1642,0.133,0.723,0.145,-0.0516,negatif
2025-01-02,2025-01-02 16:47:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-01-02-1647,0.0,1.0,0.0,0.0,nötr
2025-01-03,2025-01-03 08:27:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-01-03-827,0.207,0.793,0.0,0.34,pozitif
2025-01-03,2025-01-03 10:18:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.20, which exceeded analyst expectations of $2.20. Revenue reached $45.8 billion, marking a 20% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-01-03-1018,0.231,0.769,0.0,0.5574,pozitif
